label,fname,id
Cello,FSD50K.dev_audio/372718.wav,/m/01xqw
Cello,FSD50K.dev_audio/247527.wav,/m/01xqw
Cello,FSD50K.dev_audio/372770.wav,/m/01xqw
Cello,FSD50K.dev_audio/372796.wav,/m/01xqw
Cello,FSD50K.dev_audio/246862.wav,/m/01xqw
Cello,FSD50K.dev_audio/246757.wav,/m/01xqw
Cello,FSD50K.dev_audio/247564.wav,/m/01xqw
Cello,FSD50K.dev_audio/247985.wav,/m/01xqw
Cello,FSD50K.dev_audio/372777.wav,/m/01xqw
Cello,FSD50K.dev_audio/247552.wav,/m/01xqw
Cello,FSD50K.dev_audio/358123.wav,/m/01xqw
Cello,FSD50K.dev_audio/246826.wav,/m/01xqw
Cello,FSD50K.dev_audio/358019.wav,/m/01xqw
Cello,FSD50K.dev_audio/246831.wav,/m/01xqw
Cello,FSD50K.dev_audio/246721.wav,/m/01xqw
Cello,FSD50K.dev_audio/357935.wav,/m/01xqw
Cello,FSD50K.dev_audio/372746.wav,/m/01xqw
Cello,FSD50K.dev_audio/358190.wav,/m/01xqw
Cello,FSD50K.dev_audio/358277.wav,/m/01xqw
Cello,FSD50K.dev_audio/42252.wav,/m/01xqw
Cello,FSD50K.dev_audio/247571.wav,/m/01xqw
Cello,FSD50K.dev_audio/179884.wav,/m/01xqw
Cello,FSD50K.dev_audio/358260.wav,/m/01xqw
Cello,FSD50K.dev_audio/358344.wav,/m/01xqw
Cello,FSD50K.dev_audio/358352.wav,/m/01xqw
Cello,FSD50K.dev_audio/247491.wav,/m/01xqw
Cello,FSD50K.dev_audio/358181.wav,/m/01xqw
Cello,FSD50K.dev_audio/195549.wav,/m/01xqw
Cello,FSD50K.dev_audio/358356.wav,/m/01xqw
Cello,FSD50K.dev_audio/246840.wav,/m/01xqw
Cello,FSD50K.dev_audio/247532.wav,/m/01xqw
Cello,FSD50K.dev_audio/358158.wav,/m/01xqw
Cello,FSD50K.dev_audio/372806.wav,/m/01xqw
Cello,FSD50K.dev_audio/246914.wav,/m/01xqw
Cello,FSD50K.dev_audio/246832.wav,/m/01xqw
Cello,FSD50K.dev_audio/358054.wav,/m/01xqw
Cello,FSD50K.dev_audio/246928.wav,/m/01xqw
Cello,FSD50K.dev_audio/357919.wav,/m/01xqw
Cello,FSD50K.dev_audio/247967.wav,/m/01xqw
Cello,FSD50K.dev_audio/247569.wav,/m/01xqw
Cello,FSD50K.dev_audio/246923.wav,/m/01xqw
Cello,FSD50K.dev_audio/358047.wav,/m/01xqw
Cello,FSD50K.dev_audio/246762.wav,/m/01xqw
Cello,FSD50K.dev_audio/246720.wav,/m/01xqw
Cello,FSD50K.dev_audio/246893.wav,/m/01xqw
Cello,FSD50K.dev_audio/358140.wav,/m/01xqw
Cello,FSD50K.dev_audio/246912.wav,/m/01xqw
Cello,FSD50K.dev_audio/358350.wav,/m/01xqw
Cello,FSD50K.dev_audio/247543.wav,/m/01xqw
Cello,FSD50K.dev_audio/247975.wav,/m/01xqw
Cello,FSD50K.dev_audio/358122.wav,/m/01xqw
Cello,FSD50K.dev_audio/358231.wav,/m/01xqw
Cello,FSD50K.dev_audio/246761.wav,/m/01xqw
Cello,FSD50K.dev_audio/358104.wav,/m/01xqw
Cello,FSD50K.dev_audio/248006.wav,/m/01xqw
Cello,FSD50K.dev_audio/247476.wav,/m/01xqw
Cello,FSD50K.dev_audio/246906.wav,/m/01xqw
Cello,FSD50K.dev_audio/372757.wav,/m/01xqw
Cello,FSD50K.dev_audio/358216.wav,/m/01xqw
Cello,FSD50K.dev_audio/358042.wav,/m/01xqw
Cello,FSD50K.dev_audio/358168.wav,/m/01xqw
Cello,FSD50K.dev_audio/247924.wav,/m/01xqw
Cello,FSD50K.dev_audio/358011.wav,/m/01xqw
Cello,FSD50K.dev_audio/358020.wav,/m/01xqw
Cello,FSD50K.dev_audio/247907.wav,/m/01xqw
Cello,FSD50K.dev_audio/247886.wav,/m/01xqw
Cello,FSD50K.dev_audio/372785.wav,/m/01xqw
Cello,FSD50K.dev_audio/358115.wav,/m/01xqw
Cello,FSD50K.dev_audio/195697.wav,/m/01xqw
Cello,FSD50K.dev_audio/247963.wav,/m/01xqw
Cello,FSD50K.dev_audio/246767.wav,/m/01xqw
Cello,FSD50K.dev_audio/372749.wav,/m/01xqw
Cello,FSD50K.dev_audio/247962.wav,/m/01xqw
Cello,FSD50K.dev_audio/358058.wav,/m/01xqw
Cello,FSD50K.dev_audio/372819.wav,/m/01xqw
Cello,FSD50K.dev_audio/247921.wav,/m/01xqw
Cello,FSD50K.dev_audio/358072.wav,/m/01xqw
Cello,FSD50K.dev_audio/358301.wav,/m/01xqw
Cello,FSD50K.dev_audio/246926.wav,/m/01xqw
Cello,FSD50K.dev_audio/246783.wav,/m/01xqw
Cello,FSD50K.dev_audio/358218.wav,/m/01xqw
Cello,FSD50K.dev_audio/246785.wav,/m/01xqw
Cello,FSD50K.dev_audio/372734.wav,/m/01xqw
Cello,FSD50K.dev_audio/247946.wav,/m/01xqw
Cello,FSD50K.dev_audio/357995.wav,/m/01xqw
Cello,FSD50K.dev_audio/358247.wav,/m/01xqw
Cello,FSD50K.dev_audio/358189.wav,/m/01xqw
Cello,FSD50K.dev_audio/358320.wav,/m/01xqw
Cello,FSD50K.dev_audio/358167.wav,/m/01xqw
Cello,FSD50K.dev_audio/358065.wav,/m/01xqw
Cello,FSD50K.dev_audio/247586.wav,/m/01xqw
Cello,FSD50K.dev_audio/358192.wav,/m/01xqw
Cello,FSD50K.dev_audio/246927.wav,/m/01xqw
Cello,FSD50K.dev_audio/358315.wav,/m/01xqw
Cello,FSD50K.dev_audio/372802.wav,/m/01xqw
Cello,FSD50K.dev_audio/358036.wav,/m/01xqw
Cello,FSD50K.dev_audio/247928.wav,/m/01xqw
Cello,FSD50K.dev_audio/357910.wav,/m/01xqw
Cello,FSD50K.dev_audio/380857.wav,/m/01xqw
Cello,FSD50K.dev_audio/246828.wav,/m/01xqw
Cello,FSD50K.dev_audio/358060.wav,/m/01xqw
Cello,FSD50K.dev_audio/247960.wav,/m/01xqw
Cello,FSD50K.dev_audio/358022.wav,/m/01xqw
Cello,FSD50K.dev_audio/358267.wav,/m/01xqw
Cello,FSD50K.dev_audio/372798.wav,/m/01xqw
Cello,FSD50K.dev_audio/246773.wav,/m/01xqw
Cello,FSD50K.dev_audio/246772.wav,/m/01xqw
Cello,FSD50K.dev_audio/247892.wav,/m/01xqw
Cello,FSD50K.dev_audio/358268.wav,/m/01xqw
Cello,FSD50K.dev_audio/246725.wav,/m/01xqw
Cello,FSD50K.dev_audio/372815.wav,/m/01xqw
Cello,FSD50K.dev_audio/329777.wav,/m/01xqw
Cello,FSD50K.dev_audio/247947.wav,/m/01xqw
Cello,FSD50K.dev_audio/246900.wav,/m/01xqw
Cello,FSD50K.dev_audio/195273.wav,/m/01xqw
Cello,FSD50K.dev_audio/358324.wav,/m/01xqw
Cello,FSD50K.dev_audio/358098.wav,/m/01xqw
Cello,FSD50K.dev_audio/195283.wav,/m/01xqw
Cello,FSD50K.dev_audio/358197.wav,/m/01xqw
Cello,FSD50K.dev_audio/246867.wav,/m/01xqw
Cello,FSD50K.dev_audio/358156.wav,/m/01xqw
Cello,FSD50K.dev_audio/357913.wav,/m/01xqw
Cello,FSD50K.dev_audio/246890.wav,/m/01xqw
Cello,FSD50K.dev_audio/358339.wav,/m/01xqw
Cello,FSD50K.dev_audio/247905.wav,/m/01xqw
Cello,FSD50K.dev_audio/357996.wav,/m/01xqw
Cello,FSD50K.dev_audio/247971.wav,/m/01xqw
Cello,FSD50K.dev_audio/372733.wav,/m/01xqw
Cello,FSD50K.dev_audio/357903.wav,/m/01xqw
Cello,FSD50K.dev_audio/246732.wav,/m/01xqw
Cello,FSD50K.dev_audio/179879.wav,/m/01xqw
Cello,FSD50K.dev_audio/246731.wav,/m/01xqw
Cello,FSD50K.dev_audio/358045.wav,/m/01xqw
Cello,FSD50K.dev_audio/358244.wav,/m/01xqw
Cello,FSD50K.dev_audio/358169.wav,/m/01xqw
Cello,FSD50K.dev_audio/246903.wav,/m/01xqw
Cello,FSD50K.dev_audio/247955.wav,/m/01xqw
Cello,FSD50K.dev_audio/372794.wav,/m/01xqw
Cello,FSD50K.dev_audio/358348.wav,/m/01xqw
Cello,FSD50K.dev_audio/246810.wav,/m/01xqw
Cello,FSD50K.dev_audio/358073.wav,/m/01xqw
Cello,FSD50K.dev_audio/372852.wav,/m/01xqw
Cello,FSD50K.dev_audio/358163.wav,/m/01xqw
Cello,FSD50K.dev_audio/247944.wav,/m/01xqw
Cello,FSD50K.dev_audio/372849.wav,/m/01xqw
Cello,FSD50K.dev_audio/246858.wav,/m/01xqw
Cello,FSD50K.dev_audio/372782.wav,/m/01xqw
Cello,FSD50K.dev_audio/372822.wav,/m/01xqw
Cello,FSD50K.dev_audio/372821.wav,/m/01xqw
Cello,FSD50K.dev_audio/195544.wav,/m/01xqw
Cello,FSD50K.dev_audio/246759.wav,/m/01xqw
Cello,FSD50K.dev_audio/246715.wav,/m/01xqw
Cello,FSD50K.dev_audio/246887.wav,/m/01xqw
Cello,FSD50K.dev_audio/358075.wav,/m/01xqw
Cello,FSD50K.dev_audio/358164.wav,/m/01xqw
Cello,FSD50K.dev_audio/358112.wav,/m/01xqw
Cello,FSD50K.dev_audio/358341.wav,/m/01xqw
Cello,FSD50K.dev_audio/358283.wav,/m/01xqw
Cello,FSD50K.dev_audio/357949.wav,/m/01xqw
Cello,FSD50K.dev_audio/246916.wav,/m/01xqw
Cello,FSD50K.dev_audio/247900.wav,/m/01xqw
Cello,FSD50K.dev_audio/246881.wav,/m/01xqw
Cello,FSD50K.dev_audio/247467.wav,/m/01xqw
Cello,FSD50K.dev_audio/246842.wav,/m/01xqw
Cello,FSD50K.dev_audio/358025.wav,/m/01xqw
Cello,FSD50K.dev_audio/247895.wav,/m/01xqw
Cello,FSD50K.dev_audio/246776.wav,/m/01xqw
Cello,FSD50K.dev_audio/247530.wav,/m/01xqw
Cello,FSD50K.dev_audio/358270.wav,/m/01xqw
Cello,FSD50K.dev_audio/372767.wav,/m/01xqw
Cello,FSD50K.dev_audio/358213.wav,/m/01xqw
Cello,FSD50K.dev_audio/358207.wav,/m/01xqw
Cello,FSD50K.dev_audio/246853.wav,/m/01xqw
Cello,FSD50K.dev_audio/358182.wav,/m/01xqw
Cello,FSD50K.dev_audio/358129.wav,/m/01xqw
Cello,FSD50K.dev_audio/247497.wav,/m/01xqw
Cello,FSD50K.dev_audio/358102.wav,/m/01xqw
Cello,FSD50K.dev_audio/358367.wav,/m/01xqw
Cello,FSD50K.dev_audio/195274.wav,/m/01xqw
Cello,FSD50K.dev_audio/246871.wav,/m/01xqw
Cello,FSD50K.dev_audio/358127.wav,/m/01xqw
Cello,FSD50K.dev_audio/246771.wav,/m/01xqw
Cello,FSD50K.dev_audio/358240.wav,/m/01xqw
Cello,FSD50K.dev_audio/358299.wav,/m/01xqw
Cello,FSD50K.dev_audio/247889.wav,/m/01xqw
Cello,FSD50K.dev_audio/246936.wav,/m/01xqw
Cello,FSD50K.dev_audio/358276.wav,/m/01xqw
Cello,FSD50K.dev_audio/357941.wav,/m/01xqw
Cello,FSD50K.dev_audio/247904.wav,/m/01xqw
Cello,FSD50K.dev_audio/358145.wav,/m/01xqw
Cello,FSD50K.dev_audio/358023.wav,/m/01xqw
Cello,FSD50K.dev_audio/358068.wav,/m/01xqw
Cello,FSD50K.dev_audio/247576.wav,/m/01xqw
Cello,FSD50K.dev_audio/246723.wav,/m/01xqw
Cello,FSD50K.dev_audio/357972.wav,/m/01xqw
Cello,FSD50K.dev_audio/247911.wav,/m/01xqw
Cello,FSD50K.dev_audio/247918.wav,/m/01xqw
Cello,FSD50K.dev_audio/372739.wav,/m/01xqw
Cello,FSD50K.dev_audio/247993.wav,/m/01xqw
Cello,FSD50K.dev_audio/358225.wav,/m/01xqw
Cello,FSD50K.dev_audio/247555.wav,/m/01xqw
Cello,FSD50K.dev_audio/358275.wav,/m/01xqw
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/179012.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/151147.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/71234.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/369839.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/256210.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/182857.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/256127.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/70789.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/186040.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/65514.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/170573.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/326730.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/83704.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/256159.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/215822.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/256160.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/369841.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/326252.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/77392.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/369842.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/215819.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/223182.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/223505.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/256211.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/69585.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/87604.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/212531.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/215821.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/223183.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/134862.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/426615.wav,/m/01sb50
"Cellphone buzz, vibrating alert",FSD50K.dev_audio/215820.wav,/m/01sb50
Chant,FSD50K.dev_audio/20320.wav,/m/02bk07
Chant,FSD50K.dev_audio/19040.wav,/m/02bk07
Chant,FSD50K.dev_audio/21209.wav,/m/02bk07
Chant,FSD50K.dev_audio/79647.wav,/m/02bk07
Chant,FSD50K.dev_audio/151924.wav,/m/02bk07
Chant,FSD50K.dev_audio/21208.wav,/m/02bk07
Chant,FSD50K.dev_audio/344072.wav,/m/02bk07
Chant,FSD50K.dev_audio/16117.wav,/m/02bk07
Chant,FSD50K.dev_audio/21211.wav,/m/02bk07
Chant,FSD50K.dev_audio/21221.wav,/m/02bk07
Chant,FSD50K.dev_audio/79648.wav,/m/02bk07
Chant,FSD50K.dev_audio/20288.wav,/m/02bk07
Chant,FSD50K.dev_audio/21212.wav,/m/02bk07
Chant,FSD50K.dev_audio/65781.wav,/m/02bk07
Chant,FSD50K.dev_audio/37720.wav,/m/02bk07
Chant,FSD50K.dev_audio/21210.wav,/m/02bk07
Chant,FSD50K.dev_audio/256335.wav,/m/02bk07
Chant,FSD50K.dev_audio/15362.wav,/m/02bk07
Chant,FSD50K.dev_audio/417301.wav,/m/02bk07
Chant,FSD50K.dev_audio/141368.wav,/m/02bk07
Chant,FSD50K.dev_audio/22023.wav,/m/02bk07
Chant,FSD50K.dev_audio/132072.wav,/m/02bk07
Chant,FSD50K.dev_audio/21216.wav,/m/02bk07
Chant,FSD50K.dev_audio/15363.wav,/m/02bk07
Chant,FSD50K.dev_audio/21207.wav,/m/02bk07
Chant,FSD50K.dev_audio/360741.wav,/m/02bk07
Chant,FSD50K.dev_audio/21220.wav,/m/02bk07
Cheering,FSD50K.dev_audio/332319.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332320.wav,/m/053hz1
Cheering,FSD50K.dev_audio/165492.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332308.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332304.wav,/m/053hz1
Cheering,FSD50K.dev_audio/346685.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332301.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332300.wav,/m/053hz1
Cheering,FSD50K.dev_audio/333418.wav,/m/053hz1
Cheering,FSD50K.dev_audio/139973.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332307.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332316.wav,/m/053hz1
Cheering,FSD50K.dev_audio/61691.wav,/m/053hz1
Cheering,FSD50K.dev_audio/274510.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332306.wav,/m/053hz1
Cheering,FSD50K.dev_audio/252808.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332315.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332317.wav,/m/053hz1
Cheering,FSD50K.dev_audio/82800.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332305.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332314.wav,/m/053hz1
Cheering,FSD50K.dev_audio/329331.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332318.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332302.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332310.wav,/m/053hz1
Cheering,FSD50K.dev_audio/332309.wav,/m/053hz1
Cheering,FSD50K.dev_audio/76660.wav,/m/053hz1
"Chewing, mastication",FSD50K.dev_audio/216919.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/428931.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/18321.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/216920.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/20267.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/382664.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/408051.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/151698.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/175279.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/126315.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/117254.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/89369.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/334209.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/27877.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/79133.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/334210.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/389654.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/365844.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/335478.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/393774.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/216127.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/366797.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/400925.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/216921.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/325224.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/382650.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/382673.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/428938.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/411597.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/353612.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/87085.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/425115.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/428939.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/18319.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/325615.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/366392.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/181271.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/18322.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/364265.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/334512.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/428933.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/218065.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/82692.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/400504.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/82604.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/362024.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/407688.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/365009.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/59714.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/96891.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/379345.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/114277.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/89370.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/253619.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/238400.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/365550.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/178149.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/325419.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/320675.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/180153.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/429924.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/414416.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/180150.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/126659.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/257792.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/366801.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/216097.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/261595.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/379343.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/390801.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/18320.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/270492.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/400926.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/166692.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/413645.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/265636.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/237310.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/411595.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/168249.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/269581.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/217204.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/324240.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/411170.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/382660.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/364923.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/382662.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/345304.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/218069.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/256311.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/379342.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/428953.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/367737.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/429889.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/251484.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/180158.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/434461.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/199512.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/379344.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/212738.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/215639.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/211704.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/393775.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/194463.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/87277.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/429931.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/18318.wav,/m/03cczk
"Chewing, mastication",FSD50K.dev_audio/389655.wav,/m/03cczk
Child singing,FSD50K.dev_audio/76473.wav,/t/dd00005
Child singing,FSD50K.dev_audio/254000.wav,/t/dd00005
Child singing,FSD50K.dev_audio/80284.wav,/t/dd00005
Child singing,FSD50K.dev_audio/369190.wav,/t/dd00005
Child singing,FSD50K.dev_audio/76494.wav,/t/dd00005
"Child speech, kid speaking",FSD50K.dev_audio/77426.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92923.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92944.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92929.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/77409.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92917.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92959.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/156910.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/82710.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92925.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92939.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/416683.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/189192.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92941.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92951.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/194485.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92932.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92963.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92960.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92957.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/77418.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92949.wav,/m/0ytgt
"Child speech, kid speaking",FSD50K.dev_audio/92942.wav,/m/0ytgt
